filename,extension,filepath,category,dataset,file_size_bytes,width,height,resolution
rs_76.jpg,JPG,images/metaldefect/train/Rolled/rs_76.jpg,ROLLED,TRAIN,28475,200,200,200x200
rs_75.jpg,JPG,images/metaldefect/train/Rolled/rs_75.jpg,ROLLED,TRAIN,29182,200,200,200x200
rs_74.jpg,JPG,images/metaldefect/train/Rolled/rs_74.jpg,ROLLED,TRAIN,31456,200,200,200x200
rs_73.jpg,JPG,images/metaldefect/train/Rolled/rs_73.jpg,ROLLED,TRAIN,31341,200,200,200x200
rs_72.jpg,JPG,images/metaldefect/train/Rolled/rs_72.jpg,ROLLED,TRAIN,29610,200,200,200x200
rs_71.jpg,JPG,images/metaldefect/train/Rolled/rs_71.jpg,ROLLED,TRAIN,28876,200,200,200x200
rs_70.jpg,JPG,images/metaldefect/train/Rolled/rs_70.jpg,ROLLED,TRAIN,29227,200,200,200x200
rs_7.jpg,JPG,images/metaldefect/train/Rolled/rs_7.jpg,ROLLED,TRAIN,31106,200,200,200x200
rs_69.jpg,JPG,images/metaldefect/train/Rolled/rs_69.jpg,ROLLED,TRAIN,28727,200,200,200x200
rs_68.jpg,JPG,images/metaldefect/train/Rolled/rs_68.jpg,ROLLED,TRAIN,28232,200,200,200x200
rs_67.jpg,JPG,images/metaldefect/train/Rolled/rs_67.jpg,ROLLED,TRAIN,28737,200,200,200x200
rs_66.jpg,JPG,images/metaldefect/train/Rolled/rs_66.jpg,ROLLED,TRAIN,29213,200,200,200x200
rs_65.jpg,JPG,images/metaldefect/train/Rolled/rs_65.jpg,ROLLED,TRAIN,28738,200,200,200x200
rs_64.jpg,JPG,images/metaldefect/train/Rolled/rs_64.jpg,ROLLED,TRAIN,28127,200,200,200x200
rs_63.jpg,JPG,images/metaldefect/train/Rolled/rs_63.jpg,ROLLED,TRAIN,32197,200,200,200x200
rs_62.jpg,JPG,images/metaldefect/train/Rolled/rs_62.jpg,ROLLED,TRAIN,32012,200,200,200x200
rs_61.jpg,JPG,images/metaldefect/train/Rolled/rs_61.jpg,ROLLED,TRAIN,29339,200,200,200x200
rs_60.jpg,JPG,images/metaldefect/train/Rolled/rs_60.jpg,ROLLED,TRAIN,32425,200,200,200x200
rs_6.jpg,JPG,images/metaldefect/train/Rolled/rs_6.jpg,ROLLED,TRAIN,30612,200,200,200x200
rs_59.jpg,JPG,images/metaldefect/train/Rolled/rs_59.jpg,ROLLED,TRAIN,32424,200,200,200x200
rs_58.jpg,JPG,images/metaldefect/train/Rolled/rs_58.jpg,ROLLED,TRAIN,29739,200,200,200x200
rs_57.jpg,JPG,images/metaldefect/train/Rolled/rs_57.jpg,ROLLED,TRAIN,29124,200,200,200x200
rs_56.jpg,JPG,images/metaldefect/train/Rolled/rs_56.jpg,ROLLED,TRAIN,28601,200,200,200x200
rs_55.jpg,JPG,images/metaldefect/train/Rolled/rs_55.jpg,ROLLED,TRAIN,29829,200,200,200x200
rs_54.jpg,JPG,images/metaldefect/train/Rolled/rs_54.jpg,ROLLED,TRAIN,28939,200,200,200x200
rs_53.jpg,JPG,images/metaldefect/train/Rolled/rs_53.jpg,ROLLED,TRAIN,28265,200,200,200x200
rs_52.jpg,JPG,images/metaldefect/train/Rolled/rs_52.jpg,ROLLED,TRAIN,28205,200,200,200x200
rs_51.jpg,JPG,images/metaldefect/train/Rolled/rs_51.jpg,ROLLED,TRAIN,28780,200,200,200x200
rs_50.jpg,JPG,images/metaldefect/train/Rolled/rs_50.jpg,ROLLED,TRAIN,29147,200,200,200x200
rs_5.jpg,JPG,images/metaldefect/train/Rolled/rs_5.jpg,ROLLED,TRAIN,30379,200,200,200x200
rs_49.jpg,JPG,images/metaldefect/train/Rolled/rs_49.jpg,ROLLED,TRAIN,29372,200,200,200x200
rs_48.jpg,JPG,images/metaldefect/train/Rolled/rs_48.jpg,ROLLED,TRAIN,28645,200,200,200x200
rs_47.jpg,JPG,images/metaldefect/train/Rolled/rs_47.jpg,ROLLED,TRAIN,29591,200,200,200x200
rs_46.jpg,JPG,images/metaldefect/train/Rolled/rs_46.jpg,ROLLED,TRAIN,30148,200,200,200x200
rs_45.jpg,JPG,images/metaldefect/train/Rolled/rs_45.jpg,ROLLED,TRAIN,28622,200,200,200x200
rs_44.jpg,JPG,images/metaldefect/train/Rolled/rs_44.jpg,ROLLED,TRAIN,29057,200,200,200x200
rs_43.jpg,JPG,images/metaldefect/train/Rolled/rs_43.jpg,ROLLED,TRAIN,29265,200,200,200x200
rs_42.jpg,JPG,images/metaldefect/train/Rolled/rs_42.jpg,ROLLED,TRAIN,28864,200,200,200x200
rs_41.jpg,JPG,images/metaldefect/train/Rolled/rs_41.jpg,ROLLED,TRAIN,28250,200,200,200x200
rs_40.jpg,JPG,images/metaldefect/train/Rolled/rs_40.jpg,ROLLED,TRAIN,29313,200,200,200x200
rs_4.jpg,JPG,images/metaldefect/train/Rolled/rs_4.jpg,ROLLED,TRAIN,29849,200,200,200x200
rs_39.jpg,JPG,images/metaldefect/train/Rolled/rs_39.jpg,ROLLED,TRAIN,28914,200,200,200x200
rs_38.jpg,JPG,images/metaldefect/train/Rolled/rs_38.jpg,ROLLED,TRAIN,28314,200,200,200x200
rs_37.jpg,JPG,images/metaldefect/train/Rolled/rs_37.jpg,ROLLED,TRAIN,29271,200,200,200x200
rs_36.jpg,JPG,images/metaldefect/train/Rolled/rs_36.jpg,ROLLED,TRAIN,28797,200,200,200x200
rs_35.jpg,JPG,images/metaldefect/train/Rolled/rs_35.jpg,ROLLED,TRAIN,28438,200,200,200x200
rs_34.jpg,JPG,images/metaldefect/train/Rolled/rs_34.jpg,ROLLED,TRAIN,31604,200,200,200x200
rs_33.jpg,JPG,images/metaldefect/train/Rolled/rs_33.jpg,ROLLED,TRAIN,31074,200,200,200x200
rs_32.jpg,JPG,images/metaldefect/train/Rolled/rs_32.jpg,ROLLED,TRAIN,28215,200,200,200x200
rs_31.jpg,JPG,images/metaldefect/train/Rolled/rs_31.jpg,ROLLED,TRAIN,28100,200,200,200x200
rs_30.jpg,JPG,images/metaldefect/train/Rolled/rs_30.jpg,ROLLED,TRAIN,28511,200,200,200x200
rs_3.jpg,JPG,images/metaldefect/train/Rolled/rs_3.jpg,ROLLED,TRAIN,29493,200,200,200x200
rs_29.jpg,JPG,images/metaldefect/train/Rolled/rs_29.jpg,ROLLED,TRAIN,31594,200,200,200x200
rs_28.jpg,JPG,images/metaldefect/train/Rolled/rs_28.jpg,ROLLED,TRAIN,31967,200,200,200x200
rs_27.jpg,JPG,images/metaldefect/train/Rolled/rs_27.jpg,ROLLED,TRAIN,31560,200,200,200x200
rs_26.jpg,JPG,images/metaldefect/train/Rolled/rs_26.jpg,ROLLED,TRAIN,28779,200,200,200x200
rs_25.jpg,JPG,images/metaldefect/train/Rolled/rs_25.jpg,ROLLED,TRAIN,28764,200,200,200x200
rs_24.jpg,JPG,images/metaldefect/train/Rolled/rs_24.jpg,ROLLED,TRAIN,28764,200,200,200x200
rs_23.jpg,JPG,images/metaldefect/train/Rolled/rs_23.jpg,ROLLED,TRAIN,28675,200,200,200x200
rs_224.jpg,JPG,images/metaldefect/train/Rolled/rs_224.jpg,ROLLED,TRAIN,28581,200,200,200x200
rs_223.jpg,JPG,images/metaldefect/train/Rolled/rs_223.jpg,ROLLED,TRAIN,27324,200,200,200x200
rs_222.jpg,JPG,images/metaldefect/train/Rolled/rs_222.jpg,ROLLED,TRAIN,26525,200,200,200x200
rs_221.jpg,JPG,images/metaldefect/train/Rolled/rs_221.jpg,ROLLED,TRAIN,25850,200,200,200x200
rs_220.jpg,JPG,images/metaldefect/train/Rolled/rs_220.jpg,ROLLED,TRAIN,26689,200,200,200x200
rs_22.jpg,JPG,images/metaldefect/train/Rolled/rs_22.jpg,ROLLED,TRAIN,28240,200,200,200x200
rs_219.jpg,JPG,images/metaldefect/train/Rolled/rs_219.jpg,ROLLED,TRAIN,27959,200,200,200x200
rs_218.jpg,JPG,images/metaldefect/train/Rolled/rs_218.jpg,ROLLED,TRAIN,28054,200,200,200x200
rs_217.jpg,JPG,images/metaldefect/train/Rolled/rs_217.jpg,ROLLED,TRAIN,27280,200,200,200x200
rs_216.jpg,JPG,images/metaldefect/train/Rolled/rs_216.jpg,ROLLED,TRAIN,29592,200,200,200x200
rs_215.jpg,JPG,images/metaldefect/train/Rolled/rs_215.jpg,ROLLED,TRAIN,29125,200,200,200x200
rs_214.jpg,JPG,images/metaldefect/train/Rolled/rs_214.jpg,ROLLED,TRAIN,29741,200,200,200x200
rs_213.jpg,JPG,images/metaldefect/train/Rolled/rs_213.jpg,ROLLED,TRAIN,29545,200,200,200x200
rs_212.jpg,JPG,images/metaldefect/train/Rolled/rs_212.jpg,ROLLED,TRAIN,29728,200,200,200x200
rs_211.jpg,JPG,images/metaldefect/train/Rolled/rs_211.jpg,ROLLED,TRAIN,29059,200,200,200x200
rs_210.jpg,JPG,images/metaldefect/train/Rolled/rs_210.jpg,ROLLED,TRAIN,28772,200,200,200x200
rs_21.jpg,JPG,images/metaldefect/train/Rolled/rs_21.jpg,ROLLED,TRAIN,29169,200,200,200x200
rs_209.jpg,JPG,images/metaldefect/train/Rolled/rs_209.jpg,ROLLED,TRAIN,28935,200,200,200x200
rs_208.jpg,JPG,images/metaldefect/train/Rolled/rs_208.jpg,ROLLED,TRAIN,29991,200,200,200x200
rs_207.jpg,JPG,images/metaldefect/train/Rolled/rs_207.jpg,ROLLED,TRAIN,29629,200,200,200x200
rs_206.jpg,JPG,images/metaldefect/train/Rolled/rs_206.jpg,ROLLED,TRAIN,29702,200,200,200x200
rs_205.jpg,JPG,images/metaldefect/train/Rolled/rs_205.jpg,ROLLED,TRAIN,30026,200,200,200x200
rs_204.jpg,JPG,images/metaldefect/train/Rolled/rs_204.jpg,ROLLED,TRAIN,29529,200,200,200x200
rs_203.jpg,JPG,images/metaldefect/train/Rolled/rs_203.jpg,ROLLED,TRAIN,29143,200,200,200x200
rs_202.jpg,JPG,images/metaldefect/train/Rolled/rs_202.jpg,ROLLED,TRAIN,30265,200,200,200x200
rs_201.jpg,JPG,images/metaldefect/train/Rolled/rs_201.jpg,ROLLED,TRAIN,29744,200,200,200x200
rs_200.jpg,JPG,images/metaldefect/train/Rolled/rs_200.jpg,ROLLED,TRAIN,29338,200,200,200x200
rs_20.jpg,JPG,images/metaldefect/train/Rolled/rs_20.jpg,ROLLED,TRAIN,29232,200,200,200x200
rs_2.jpg,JPG,images/metaldefect/train/Rolled/rs_2.jpg,ROLLED,TRAIN,30197,200,200,200x200
rs_199.jpg,JPG,images/metaldefect/train/Rolled/rs_199.jpg,ROLLED,TRAIN,29803,200,200,200x200
rs_198.jpg,JPG,images/metaldefect/train/Rolled/rs_198.jpg,ROLLED,TRAIN,29651,200,200,200x200
rs_197.jpg,JPG,images/metaldefect/train/Rolled/rs_197.jpg,ROLLED,TRAIN,29010,200,200,200x200
rs_196.jpg,JPG,images/metaldefect/train/Rolled/rs_196.jpg,ROLLED,TRAIN,30316,200,200,200x200
rs_195.jpg,JPG,images/metaldefect/train/Rolled/rs_195.jpg,ROLLED,TRAIN,28496,200,200,200x200
rs_194.jpg,JPG,images/metaldefect/train/Rolled/rs_194.jpg,ROLLED,TRAIN,29253,200,200,200x200
rs_193.jpg,JPG,images/metaldefect/train/Rolled/rs_193.jpg,ROLLED,TRAIN,29620,200,200,200x200
rs_192.jpg,JPG,images/metaldefect/train/Rolled/rs_192.jpg,ROLLED,TRAIN,29141,200,200,200x200
rs_191.jpg,JPG,images/metaldefect/train/Rolled/rs_191.jpg,ROLLED,TRAIN,29158,200,200,200x200
rs_190.jpg,JPG,images/metaldefect/train/Rolled/rs_190.jpg,ROLLED,TRAIN,29396,200,200,200x200
rs_19.jpg,JPG,images/metaldefect/train/Rolled/rs_19.jpg,ROLLED,TRAIN,30246,200,200,200x200
rs_189.jpg,JPG,images/metaldefect/train/Rolled/rs_189.jpg,ROLLED,TRAIN,29926,200,200,200x200
rs_188.jpg,JPG,images/metaldefect/train/Rolled/rs_188.jpg,ROLLED,TRAIN,30513,200,200,200x200
rs_187.jpg,JPG,images/metaldefect/train/Rolled/rs_187.jpg,ROLLED,TRAIN,30134,200,200,200x200
rs_186.jpg,JPG,images/metaldefect/train/Rolled/rs_186.jpg,ROLLED,TRAIN,30188,200,200,200x200
rs_185.jpg,JPG,images/metaldefect/train/Rolled/rs_185.jpg,ROLLED,TRAIN,30501,200,200,200x200
rs_184.jpg,JPG,images/metaldefect/train/Rolled/rs_184.jpg,ROLLED,TRAIN,31243,200,200,200x200
rs_183.jpg,JPG,images/metaldefect/train/Rolled/rs_183.jpg,ROLLED,TRAIN,30645,200,200,200x200
rs_182.jpg,JPG,images/metaldefect/train/Rolled/rs_182.jpg,ROLLED,TRAIN,30683,200,200,200x200
rs_181.jpg,JPG,images/metaldefect/train/Rolled/rs_181.jpg,ROLLED,TRAIN,30957,200,200,200x200
rs_180.jpg,JPG,images/metaldefect/train/Rolled/rs_180.jpg,ROLLED,TRAIN,31341,200,200,200x200
rs_18.jpg,JPG,images/metaldefect/train/Rolled/rs_18.jpg,ROLLED,TRAIN,30207,200,200,200x200
rs_179.jpg,JPG,images/metaldefect/train/Rolled/rs_179.jpg,ROLLED,TRAIN,31597,200,200,200x200
rs_178.jpg,JPG,images/metaldefect/train/Rolled/rs_178.jpg,ROLLED,TRAIN,31627,200,200,200x200
rs_177.jpg,JPG,images/metaldefect/train/Rolled/rs_177.jpg,ROLLED,TRAIN,32067,200,200,200x200
rs_176.jpg,JPG,images/metaldefect/train/Rolled/rs_176.jpg,ROLLED,TRAIN,31054,200,200,200x200
rs_175.jpg,JPG,images/metaldefect/train/Rolled/rs_175.jpg,ROLLED,TRAIN,31048,200,200,200x200
rs_174.jpg,JPG,images/metaldefect/train/Rolled/rs_174.jpg,ROLLED,TRAIN,31325,200,200,200x200
rs_173.jpg,JPG,images/metaldefect/train/Rolled/rs_173.jpg,ROLLED,TRAIN,31053,200,200,200x200
rs_172.jpg,JPG,images/metaldefect/train/Rolled/rs_172.jpg,ROLLED,TRAIN,31359,200,200,200x200
rs_171.jpg,JPG,images/metaldefect/train/Rolled/rs_171.jpg,ROLLED,TRAIN,30937,200,200,200x200
rs_170.jpg,JPG,images/metaldefect/train/Rolled/rs_170.jpg,ROLLED,TRAIN,31127,200,200,200x200
rs_17.jpg,JPG,images/metaldefect/train/Rolled/rs_17.jpg,ROLLED,TRAIN,29572,200,200,200x200
rs_169.jpg,JPG,images/metaldefect/train/Rolled/rs_169.jpg,ROLLED,TRAIN,30557,200,200,200x200
rs_168.jpg,JPG,images/metaldefect/train/Rolled/rs_168.jpg,ROLLED,TRAIN,31105,200,200,200x200
rs_167.jpg,JPG,images/metaldefect/train/Rolled/rs_167.jpg,ROLLED,TRAIN,29879,200,200,200x200
rs_166.jpg,JPG,images/metaldefect/train/Rolled/rs_166.jpg,ROLLED,TRAIN,29833,200,200,200x200
rs_165.jpg,JPG,images/metaldefect/train/Rolled/rs_165.jpg,ROLLED,TRAIN,30505,200,200,200x200
rs_164.jpg,JPG,images/metaldefect/train/Rolled/rs_164.jpg,ROLLED,TRAIN,31158,200,200,200x200
rs_163.jpg,JPG,images/metaldefect/train/Rolled/rs_163.jpg,ROLLED,TRAIN,31320,200,200,200x200
rs_162.jpg,JPG,images/metaldefect/train/Rolled/rs_162.jpg,ROLLED,TRAIN,30863,200,200,200x200
rs_161.jpg,JPG,images/metaldefect/train/Rolled/rs_161.jpg,ROLLED,TRAIN,30625,200,200,200x200
rs_160.jpg,JPG,images/metaldefect/train/Rolled/rs_160.jpg,ROLLED,TRAIN,30520,200,200,200x200
rs_16.jpg,JPG,images/metaldefect/train/Rolled/rs_16.jpg,ROLLED,TRAIN,29332,200,200,200x200
rs_159.jpg,JPG,images/metaldefect/train/Rolled/rs_159.jpg,ROLLED,TRAIN,30768,200,200,200x200
rs_158.jpg,JPG,images/metaldefect/train/Rolled/rs_158.jpg,ROLLED,TRAIN,31274,200,200,200x200
rs_157.jpg,JPG,images/metaldefect/train/Rolled/rs_157.jpg,ROLLED,TRAIN,29972,200,200,200x200
rs_156.jpg,JPG,images/metaldefect/train/Rolled/rs_156.jpg,ROLLED,TRAIN,30695,200,200,200x200
rs_155.jpg,JPG,images/metaldefect/train/Rolled/rs_155.jpg,ROLLED,TRAIN,30681,200,200,200x200
rs_154.jpg,JPG,images/metaldefect/train/Rolled/rs_154.jpg,ROLLED,TRAIN,30809,200,200,200x200
rs_153.jpg,JPG,images/metaldefect/train/Rolled/rs_153.jpg,ROLLED,TRAIN,30564,200,200,200x200
rs_152.jpg,JPG,images/metaldefect/train/Rolled/rs_152.jpg,ROLLED,TRAIN,30839,200,200,200x200
rs_151.jpg,JPG,images/metaldefect/train/Rolled/rs_151.jpg,ROLLED,TRAIN,30312,200,200,200x200
rs_150.jpg,JPG,images/metaldefect/train/Rolled/rs_150.jpg,ROLLED,TRAIN,31054,200,200,200x200
rs_15.jpg,JPG,images/metaldefect/train/Rolled/rs_15.jpg,ROLLED,TRAIN,28982,200,200,200x200
rs_149.jpg,JPG,images/metaldefect/train/Rolled/rs_149.jpg,ROLLED,TRAIN,30497,200,200,200x200
rs_148.jpg,JPG,images/metaldefect/train/Rolled/rs_148.jpg,ROLLED,TRAIN,30159,200,200,200x200
rs_147.jpg,JPG,images/metaldefect/train/Rolled/rs_147.jpg,ROLLED,TRAIN,30370,200,200,200x200
rs_146.jpg,JPG,images/metaldefect/train/Rolled/rs_146.jpg,ROLLED,TRAIN,30040,200,200,200x200
rs_145.jpg,JPG,images/metaldefect/train/Rolled/rs_145.jpg,ROLLED,TRAIN,30228,200,200,200x200
rs_144.jpg,JPG,images/metaldefect/train/Rolled/rs_144.jpg,ROLLED,TRAIN,30864,200,200,200x200
rs_143.jpg,JPG,images/metaldefect/train/Rolled/rs_143.jpg,ROLLED,TRAIN,30668,200,200,200x200
rs_142.jpg,JPG,images/metaldefect/train/Rolled/rs_142.jpg,ROLLED,TRAIN,31758,200,200,200x200
rs_141.jpg,JPG,images/metaldefect/train/Rolled/rs_141.jpg,ROLLED,TRAIN,30963,200,200,200x200
rs_140.jpg,JPG,images/metaldefect/train/Rolled/rs_140.jpg,ROLLED,TRAIN,30406,200,200,200x200
rs_14.jpg,JPG,images/metaldefect/train/Rolled/rs_14.jpg,ROLLED,TRAIN,28580,200,200,200x200
rs_139.jpg,JPG,images/metaldefect/train/Rolled/rs_139.jpg,ROLLED,TRAIN,32107,200,200,200x200
rs_138.jpg,JPG,images/metaldefect/train/Rolled/rs_138.jpg,ROLLED,TRAIN,30425,200,200,200x200
rs_137.jpg,JPG,images/metaldefect/train/Rolled/rs_137.jpg,ROLLED,TRAIN,29948,200,200,200x200
rs_136.jpg,JPG,images/metaldefect/train/Rolled/rs_136.jpg,ROLLED,TRAIN,30617,200,200,200x200
rs_135.jpg,JPG,images/metaldefect/train/Rolled/rs_135.jpg,ROLLED,TRAIN,30410,200,200,200x200
rs_134.jpg,JPG,images/metaldefect/train/Rolled/rs_134.jpg,ROLLED,TRAIN,30741,200,200,200x200
rs_133.jpg,JPG,images/metaldefect/train/Rolled/rs_133.jpg,ROLLED,TRAIN,30618,200,200,200x200
rs_132.jpg,JPG,images/metaldefect/train/Rolled/rs_132.jpg,ROLLED,TRAIN,30241,200,200,200x200
rs_131.jpg,JPG,images/metaldefect/train/Rolled/rs_131.jpg,ROLLED,TRAIN,30256,200,200,200x200
rs_130.jpg,JPG,images/metaldefect/train/Rolled/rs_130.jpg,ROLLED,TRAIN,30224,200,200,200x200
rs_13.jpg,JPG,images/metaldefect/train/Rolled/rs_13.jpg,ROLLED,TRAIN,31305,200,200,200x200
rs_129.jpg,JPG,images/metaldefect/train/Rolled/rs_129.jpg,ROLLED,TRAIN,30276,200,200,200x200
rs_128.jpg,JPG,images/metaldefect/train/Rolled/rs_128.jpg,ROLLED,TRAIN,31335,200,200,200x200
rs_127.jpg,JPG,images/metaldefect/train/Rolled/rs_127.jpg,ROLLED,TRAIN,29652,200,200,200x200
rs_126.jpg,JPG,images/metaldefect/train/Rolled/rs_126.jpg,ROLLED,TRAIN,30182,200,200,200x200
rs_125.jpg,JPG,images/metaldefect/train/Rolled/rs_125.jpg,ROLLED,TRAIN,28916,200,200,200x200
rs_124.jpg,JPG,images/metaldefect/train/Rolled/rs_124.jpg,ROLLED,TRAIN,29223,200,200,200x200
rs_123.jpg,JPG,images/metaldefect/train/Rolled/rs_123.jpg,ROLLED,TRAIN,31284,200,200,200x200
rs_122.jpg,JPG,images/metaldefect/train/Rolled/rs_122.jpg,ROLLED,TRAIN,29403,200,200,200x200
rs_121.jpg,JPG,images/metaldefect/train/Rolled/rs_121.jpg,ROLLED,TRAIN,30721,200,200,200x200
rs_120.jpg,JPG,images/metaldefect/train/Rolled/rs_120.jpg,ROLLED,TRAIN,29879,200,200,200x200
pi_99.jpg,JPG,images/metaldefect/train/Pitted/pi_99.jpg,PITTED,TRAIN,29143,200,200,200x200
pi_98.jpg,JPG,images/metaldefect/train/Pitted/pi_98.jpg,PITTED,TRAIN,25660,200,200,200x200
pi_97.jpg,JPG,images/metaldefect/train/Pitted/pi_97.jpg,PITTED,TRAIN,29093,200,200,200x200
pi_96.jpg,JPG,images/metaldefect/train/Pitted/pi_96.jpg,PITTED,TRAIN,22991,200,200,200x200
pi_95.jpg,JPG,images/metaldefect/train/Pitted/pi_95.jpg,PITTED,TRAIN,27223,200,200,200x200
pi_94.jpg,JPG,images/metaldefect/train/Pitted/pi_94.jpg,PITTED,TRAIN,25843,200,200,200x200
pi_93.jpg,JPG,images/metaldefect/train/Pitted/pi_93.jpg,PITTED,TRAIN,24896,200,200,200x200
pi_92.jpg,JPG,images/metaldefect/train/Pitted/pi_92.jpg,PITTED,TRAIN,24957,200,200,200x200
pi_91.jpg,JPG,images/metaldefect/train/Pitted/pi_91.jpg,PITTED,TRAIN,23269,200,200,200x200
pi_90.jpg,JPG,images/metaldefect/train/Pitted/pi_90.jpg,PITTED,TRAIN,23714,200,200,200x200
pi_9.jpg,JPG,images/metaldefect/train/Pitted/pi_9.jpg,PITTED,TRAIN,27220,200,200,200x200
pi_89.jpg,JPG,images/metaldefect/train/Pitted/pi_89.jpg,PITTED,TRAIN,22525,200,200,200x200
pi_88.jpg,JPG,images/metaldefect/train/Pitted/pi_88.jpg,PITTED,TRAIN,18728,200,200,200x200
pi_87.jpg,JPG,images/metaldefect/train/Pitted/pi_87.jpg,PITTED,TRAIN,21859,200,200,200x200
pi_86.jpg,JPG,images/metaldefect/train/Pitted/pi_86.jpg,PITTED,TRAIN,19945,200,200,200x200
pi_85.jpg,JPG,images/metaldefect/train/Pitted/pi_85.jpg,PITTED,TRAIN,19273,200,200,200x200
pi_84.jpg,JPG,images/metaldefect/train/Pitted/pi_84.jpg,PITTED,TRAIN,22029,200,200,200x200
pi_83.jpg,JPG,images/metaldefect/train/Pitted/pi_83.jpg,PITTED,TRAIN,22076,200,200,200x200
pi_82.jpg,JPG,images/metaldefect/train/Pitted/pi_82.jpg,PITTED,TRAIN,22254,200,200,200x200
pi_81.jpg,JPG,images/metaldefect/train/Pitted/pi_81.jpg,PITTED,TRAIN,25355,200,200,200x200
pi_80.jpg,JPG,images/metaldefect/train/Pitted/pi_80.jpg,PITTED,TRAIN,25017,200,200,200x200
pi_8.jpg,JPG,images/metaldefect/train/Pitted/pi_8.jpg,PITTED,TRAIN,25212,200,200,200x200
pi_79.jpg,JPG,images/metaldefect/train/Pitted/pi_79.jpg,PITTED,TRAIN,26599,200,200,200x200
pi_78.jpg,JPG,images/metaldefect/train/Pitted/pi_78.jpg,PITTED,TRAIN,25201,200,200,200x200
pi_77.jpg,JPG,images/metaldefect/train/Pitted/pi_77.jpg,PITTED,TRAIN,25116,200,200,200x200
pi_76.jpg,JPG,images/metaldefect/train/Pitted/pi_76.jpg,PITTED,TRAIN,21522,200,200,200x200
pi_75.jpg,JPG,images/metaldefect/train/Pitted/pi_75.jpg,PITTED,TRAIN,24474,200,200,200x200
pi_74.jpg,JPG,images/metaldefect/train/Pitted/pi_74.jpg,PITTED,TRAIN,23886,200,200,200x200
pi_73.jpg,JPG,images/metaldefect/train/Pitted/pi_73.jpg,PITTED,TRAIN,25580,200,200,200x200
pi_72.jpg,JPG,images/metaldefect/train/Pitted/pi_72.jpg,PITTED,TRAIN,26047,200,200,200x200
pi_71.jpg,JPG,images/metaldefect/train/Pitted/pi_71.jpg,PITTED,TRAIN,26170,200,200,200x200
pi_70.jpg,JPG,images/metaldefect/train/Pitted/pi_70.jpg,PITTED,TRAIN,23109,200,200,200x200
pi_7.jpg,JPG,images/metaldefect/train/Pitted/pi_7.jpg,PITTED,TRAIN,23541,200,200,200x200
pi_69.jpg,JPG,images/metaldefect/train/Pitted/pi_69.jpg,PITTED,TRAIN,22658,200,200,200x200
pi_68.jpg,JPG,images/metaldefect/train/Pitted/pi_68.jpg,PITTED,TRAIN,20340,200,200,200x200
pi_67.jpg,JPG,images/metaldefect/train/Pitted/pi_67.jpg,PITTED,TRAIN,23451,200,200,200x200
pi_66.jpg,JPG,images/metaldefect/train/Pitted/pi_66.jpg,PITTED,TRAIN,19174,200,200,200x200
pi_65.jpg,JPG,images/metaldefect/train/Pitted/pi_65.jpg,PITTED,TRAIN,21482,200,200,200x200
pi_64.jpg,JPG,images/metaldefect/train/Pitted/pi_64.jpg,PITTED,TRAIN,22551,200,200,200x200
pi_63.jpg,JPG,images/metaldefect/train/Pitted/pi_63.jpg,PITTED,TRAIN,24991,200,200,200x200
pi_62.jpg,JPG,images/metaldefect/train/Pitted/pi_62.jpg,PITTED,TRAIN,26364,200,200,200x200
pi_61.jpg,JPG,images/metaldefect/train/Pitted/pi_61.jpg,PITTED,TRAIN,22407,200,200,200x200
pi_60.jpg,JPG,images/metaldefect/train/Pitted/pi_60.jpg,PITTED,TRAIN,22131,200,200,200x200
pi_6.jpg,JPG,images/metaldefect/train/Pitted/pi_6.jpg,PITTED,TRAIN,27109,200,200,200x200
pi_59.jpg,JPG,images/metaldefect/train/Pitted/pi_59.jpg,PITTED,TRAIN,26832,200,200,200x200
pi_58.jpg,JPG,images/metaldefect/train/Pitted/pi_58.jpg,PITTED,TRAIN,28146,200,200,200x200
pi_57.jpg,JPG,images/metaldefect/train/Pitted/pi_57.jpg,PITTED,TRAIN,28046,200,200,200x200
pi_56.jpg,JPG,images/metaldefect/train/Pitted/pi_56.jpg,PITTED,TRAIN,26662,200,200,200x200
pi_55.jpg,JPG,images/metaldefect/train/Pitted/pi_55.jpg,PITTED,TRAIN,27275,200,200,200x200
pi_54.jpg,JPG,images/metaldefect/train/Pitted/pi_54.jpg,PITTED,TRAIN,27104,200,200,200x200
pi_53.jpg,JPG,images/metaldefect/train/Pitted/pi_53.jpg,PITTED,TRAIN,23542,200,200,200x200
pi_52.jpg,JPG,images/metaldefect/train/Pitted/pi_52.jpg,PITTED,TRAIN,24708,200,200,200x200
pi_51.jpg,JPG,images/metaldefect/train/Pitted/pi_51.jpg,PITTED,TRAIN,25503,200,200,200x200
pi_50.jpg,JPG,images/metaldefect/train/Pitted/pi_50.jpg,PITTED,TRAIN,21092,200,200,200x200
pi_5.jpg,JPG,images/metaldefect/train/Pitted/pi_5.jpg,PITTED,TRAIN,31562,200,200,200x200
pi_49.jpg,JPG,images/metaldefect/train/Pitted/pi_49.jpg,PITTED,TRAIN,22394,200,200,200x200
pi_48.jpg,JPG,images/metaldefect/train/Pitted/pi_48.jpg,PITTED,TRAIN,21186,200,200,200x200
pi_47.jpg,JPG,images/metaldefect/train/Pitted/pi_47.jpg,PITTED,TRAIN,21082,200,200,200x200
